test_smile,dmpnn_pre_pro,dmpnn_xgb_pre_pro,morgan_xgb_pre_pro,dmpnn_morgan_xgb_pre_pro,target
OC(=O)C1CSCN1,[0.5539466738700867],0.74633485,5.9226953e-05,0.7475494,0.0
[Cl-].C[N+]1=C2C=C(N)C=CC2=CC2=C1C=C(N)C=C2,[0.6244382858276367],0.7427339,0.00020562374,0.6468913,0.0
COC(=O)C1=CC2=CC=C(C=C2C(NC(=O)C2=CC=CC(O)=C2C)=C1)C(N)=N,[0.9226021766662598],0.7349998,0.007077461,0.70795625,0.0
CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN3N(C)COC1=C23)C(O)=O,[0.06293240189552307],0.7336054,0.0010315296,0.6824564,0.0
OC(=O)C[C@H]1CC[C@@H](CC1)C1=CC=C(C=C1)C1=NC=C(NC2=CN=C(C=C2)C(F)(F)F)C=C1,[0.6765041351318359],0.7330212,0.0067302627,0.650836,0.0
[H]OS(=O)(=O)ON1C(=O)N2C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])[H],[0.7667899131774902],0.7325574,0.0010981173,0.68372977,0.0
C[C@]1(CCCN1C1=NN2C=CC=C2C(NC2=NNC(=C2)C2CC2)=N1)C(=O)NC1=CN=C(F)C=C1,[0.09538091719150543],0.73180693,0.75799173,0.7875274,0.0
BrC1=CC=CC(NC2=C3C=C(NC(=O)C=C)C=CC3=NC=N2)=C1,[0.9975742697715759],0.73030674,0.5874135,0.7151047,0.0
CCN1N=CC=C1C1=CNC2=NC=C(C=C12)C1=CC(C(=O)N(C)C)=C(N)C=C1,[0.5991778373718262],0.72136515,0.017212817,0.60286826,0.0
CNC1=NC(NC2=CC=C(CC#N)C=C2)=NC(NC2=NNC(=C2)C2CC2)=C1,[0.025889279320836067],0.71951187,0.010013373,0.7427528,0.0
COC1=CC(NC2=NC(NC3=C(Cl)C=CC4=C3OCO4)=CC=N2)=CC(OC)=C1OC,[0.5422654747962952],0.7159357,0.022347772,0.7293792,0.0
CN1C(=O)OC2=CC(=CC=C12)N1C=C(C(O)=O)C(=O)N([C@@H]2CCC3=C(C=CC=C23)C(F)(F)F)C1=O,[0.5494140982627869],0.7128745,0.0071316385,0.6461764,0.0
CC1=C(C=CC=C1)C1=CC2=C(N1)C=CC(=C2)C(N)=N,[0.8693134784698486],0.71276027,0.032773163,0.6584517,0.0
[H][C@]1(CC)CNCC2=C1C=C(NC(=O)C1=CC=C3C=C(C=CC3=C1)C(N)=N)C=C2,[0.9206939935684204],0.71000546,0.0017250379,0.72851944,0.0
CC1=C(O)C(C)=C2CCC(C)(C)OC2=C1C,[0.7902918457984924],0.7056928,0.00044010315,0.67367816,0.0
NC1=NC(N2C=C(C(O)=O)C(=O)C3=CC(F)=C(N4CC(O)C4)C(Cl)=C23)=C(F)C=C1F,[0.007258285768330097],0.7050408,0.009291458,0.7353266,0.0
CC(C)C1=CC(OC2=C(C)C=C(C=C2C)N2N=CC(=O)NC2=O)=CC=C1O,[0.8426195383071899],0.7031807,0.014426609,0.6341186,0.0
COC1=CC2=C(C=C1OC)C(OC1=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C=C1)=CC=N2,[0.5876287817955017],0.6996821,0.17238262,0.6697411,0.0
CC(O)(P(O)(O)=O)P(O)(O)=O,[0.5004413723945618],0.6968037,7.343963e-05,0.5698758,0.0
CC1CCC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCC(O)CC1,[0.0005310766864567995],0.6926309,0.000570781,0.6734103,0.0
ONC(=O)CC1(CCOCC1)S(=O)(=O)C1=CC=C(OC2=CC=CC=C2)C=C1,[0.6607942581176758],0.6874368,0.0035294439,0.69986576,0.0
CN1C(=O)N(C2=C1C=NC1=CC=C(C=C21)C1=CN=C2C=CC=CC2=C1)C1=CC=C(C=C1)C(C)(C)C#N,[0.38965731859207153],0.68006223,0.0433315,0.6132852,0.0
ClC1=C(NC2=NC(NC3=CC(=CC=C3)N3CCOCC3)=NC=C2)C2=C(OCO2)C=C1,[0.2019168734550476],0.6744339,0.0915941,0.7157504,0.0
CCC1=C(O)C=C(O)C(=C1)C1=C(C(C)=NN1)C1=CC=C2OCCOC2=C1,[0.7770137786865234],0.6718836,0.001962713,0.6552663,0.0
COC1=C(NC2=NC=CC(=N2)C2=CN(C)C3=C2C=CC=C3)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C,[0.40158817172050476],0.66961765,0.88017976,0.5981432,0.0
CN(C)CCN1C(=O)C2=CC=CC3=CC(N)=CC(C1=O)=C23,[0.5890671014785767],0.66943187,0.016390981,0.708349,0.0
O=CN1CCCCC1,[0.016897287219762802],0.6681462,0.00010519769,0.62639624,0.0
CN1CCN(CC1)C1=CC(NC2=NC=C3CCC4=C(N(CCO)N=C4C(N)=O)C3=N2)=C(OC(F)(F)F)C=C1,[0.10519767552614212],0.66648525,0.90429425,0.6990078,0.0
NCC1=CC=C(NC(=O)C2=CC=C3C=C(C=CC3=C2)C(N)=N)C=C1,[0.9135302901268005],0.6664229,0.0015083338,0.63188916,0.0
CC1=C(NC(=O)C2=CC(NC(=O)NC3=CC=CC(=C3)C(=O)NC3=C(C)C=CC(=C3)C(=O)NC3=C4C(C=C(C=C4S(O)(=O)=O)S(O)(=O)=O)=C(C=C3)S(O)(=O)=O)=CC=C2)C=C(C=C1)C(=O)NC1=C2C(C=C(C=C2S(O)(=O)=O)S(O)(=O)=O)=C(C=C1)S(O)(=O)=O,[0.5743889808654785],0.66205317,0.0046467287,0.65892553,0.0
CN1C2=C(NC(Cl)=N2)C(=O)N(C)C1=O,[0.7937979698181152],0.6617953,0.0032072028,0.69006634,0.0
CC(C)C1=CC(OC2=C(Cl)C=C(C=C2Cl)N2N=C(C#N)C(=O)NC2=O)=NNC1=O,[0.10508546978235245],0.6571674,0.009372133,0.68995297,0.0
OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,[0.0002653200936038047],0.6564385,0.0032239796,0.5974722,0.0
CO[C@H](C)[C@H](NC(=O)OC)C(=O)N1CCC[C@H]1C1=NC2=C(N1)C=C(F)C(=C2)[C@H]1CC[C@@H](N1C1=CC(F)=C(N2CCC(CC2)C2=CC=C(F)C=C2)C(F)=C1)C1=CC2=C(NC(=N2)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)C=C1F,[0.10625210404396057],0.654901,0.040129807,0.7100595,0.0
CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1C1=C2C=CC(NC2=NC=C(C(NC3CCC3)=N2)C(F)(F)F)=C1,[0.20787471532821655],0.6539968,0.10784088,0.59919816,0.0
NCC1=CNC(=S)N1[C@H]1CCC2=C(C1)C=C(F)C=C2F,[0.16904065012931824],0.6444879,0.00047340847,0.66979253,0.0
NC1=NC=C(C2=NC(=NC(=N2)N2CCOCC2)N2CCOCC2)C(=C1)C(F)(F)F,[0.0042448490858078],0.6430467,0.004314604,0.6393236,0.0
CC(C)(NC(=O)C1=CC=C2C(=C1)N1CCOC3=C(C=CC=C3)C1=C2C1CCCCC1)C(O)=O,[0.01250110287219286],0.6403241,0.10383911,0.5628777,0.0
CNC(=O)C1=CC(NC2=C3C=NN(C3=NC=N2)C2=CC=CC=C2)=C(C)C=C1,[0.45570462942123413],0.62994814,0.06759407,0.59345627,0.0
CN(C)C(=O)C1=CC(=CC(NC(=O)C2=CC=C(C)C=C2)=C1)C1=CC=C(C=C1)C(=O)NO,[0.8487818837165833],0.62868327,0.00053023885,0.49457398,0.0
CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12,[0.05942118912935257],0.6282291,0.09440976,0.53423643,0.0
CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,[0.06794530898332596],0.62646866,0.0028261002,0.6718324,0.0
NS(=O)(=O)C1=CC(NC2=NC(NC3=C(Cl)C=CC4=C3OCO4)=CC=N2)=CC=C1,[0.7440270185470581],0.61969775,0.11695747,0.59059495,0.0
CN1C(=O)NC(=O)C(C)=C1C1=C(C)C=C(OC2=NC=CC=C2C(F)(F)F)C=C1,[0.43324941396713257],0.615751,0.11131432,0.657349,0.0
C[C@@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,[0.038398295640945435],0.61415374,0.00092241523,0.5836075,0.0
CC1(C)CCC(C)(C)C2=C1C=CC(NC(=O)C1=CC=C(C=C1)C(O)=O)=C2,[0.2683611214160919],0.60761887,0.00081099727,0.56251794,0.0
CC(C)C1=CC(C(=O)N2CC3=CC=C(CN4CCN(C)CC4)C=C3C2)=C(O)C=C1O,[0.3758544325828552],0.6050183,0.00065988913,0.42737582,0.0
COC1=CC2=C(C=C1)N1CCN(C)C3=NCCC2=C13,[0.9302470684051514],0.60419136,0.008683125,0.39097607,0.0
COC1=CN=C(N2C=NC(C)=N2)C2=C1C(=CN2)C(=O)C(=O)N1CCN(CC1)C(=O)C1=CC=CC=C1,[0.6868715882301331],0.59492314,0.19168621,0.5896891,0.0
CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1,[0.9617375731468201],0.5913384,0.003147025,0.46851787,0.0
OC(=O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(O)=O,[0.5629464983940125],0.5912431,5.607732e-05,0.6178297,0.0
CN1[C@H]2[C@@H](N(C)C1=O)N(C)C(=O)N2C,[0.8157821297645569],0.5872007,0.00010088154,0.48455083,0.0
COC1=C(OC)C=C(C=C1)C1=NN(C2CCC2)C2=NC=NC(N)=C12,[0.06309814751148224],0.58486617,0.14031984,0.6032188,0.0
COC1=C(OC(=O)N2CCN(C)C[C@H]2C)C=C2C(NC3=C(F)C(Cl)=CC=C3)=NC=NC2=C1,[0.5354563593864441],0.5761123,0.30201784,0.53842425,0.0
[H][C@@]12CC(C[C@H]3NCCC4=C3C=C(OC)C(OC)=C4)=C(CC)CN1CCC1=C2C=C(OC)C(OC)=C1,[0.3532610237598419],0.5745414,0.00016092914,0.4588972,0.0
[H][C@]1(O)CO[C@@](C)(O)C1(O)O,[1.1691469126162701e-06],0.5673052,4.3932756e-05,0.4224636,0.0
CN(C)C(=O)C1=NC=C(OC2=CC(=CC3=C2C=C(C)O3)C(=O)NC2=NC=C(C)N=C2)C=N1,[0.6735076904296875],0.56725454,0.021166306,0.61243266,0.0
FC1=CC=CC(F)=C1S(=O)(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C2OCCOC2=C1,[0.7983929514884949],0.56092066,0.00022480956,0.5174255,0.0
CSC1=NC2=C(N1)C=C(Cl)C(OC1=CC=CC(Cl)=C1Cl)=C2,[0.5728486776351929],0.54405874,0.0030670862,0.6495765,0.0
COC1=C(OC)C=C2C(OC3=CC4=CC=CC(C(=O)NC5CC5)=C4C=C3)=CC=NC2=C1,[0.4696617126464844],0.5419441,0.07883849,0.60572404,0.0
CN1N=CC=C1C1=CC=C(SC2=CC=CC(=C2)C2(CCOCC2)C(N)=O)C=C1,[0.29103371500968933],0.5396972,0.013203226,0.44759127,0.0
[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,[0.6116611361503601],0.53711724,0.0077636135,0.5370263,0.0
NC(=[NH2+])C1=CC2=C(NC(=C2)C2=CC=CC=C2O)C=C1,[0.917219877243042],0.53670883,0.04956149,0.6409228,0.0
COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1,[0.048923932015895844],0.5258943,0.4126909,0.45106032,0.0
CC(C)C1=CN=C(NC2=CC=C(C=C2)S(N)(=O)=O)S1,[0.5926089882850647],0.52048534,0.03397954,0.4634444,0.0
[H][C@@]12CC[C@@](C)(C(=S)C1)C2(C)C,[3.878766074194573e-05],0.5159558,5.531479e-05,0.31901097,0.0
O=CN(C1CCC1)C1CCCC1,[6.074876364436932e-05],0.5159136,4.758766e-05,0.52399683,0.0
NNC(N)=N,[0.9764196872711182],0.5110513,7.6755794e-05,0.35605466,0.0
NC1=CC=CC(=C1)B(O)O,[0.8573015332221985],0.5097588,0.0015281354,0.4233989,0.0
OP(O)(=O)CCC(=C)C=O,[0.9988916516304016],0.5094182,1.4183096e-05,0.5366418,0.0
CN(C)C(=O)OC1=C[N+](C)=CC=C1,[0.8972578644752502],0.5070119,0.00020617031,0.43641707,0.0
CC1=CC=CC=C1C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCC[C@@H](O)C2=C1C=CC(Cl)=C2,[0.620880126953125],0.505013,0.0006957537,0.47467136,0.0
COC1=CC=C(C=C1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C2OCCOC2=C1,[0.7507287263870239],0.50250936,0.000112135895,0.39184394,0.0
CC1(C)CC(CC(C)(C)N1O)OC(=O)C1CC1,[0.0029500757809728384],0.49723518,7.064776e-05,0.4386038,0.0
CC1=CC=C(F)C=C1C(=O)NC1=CC=C(C(=O)N2CC3=CC=CN3CC3=C2C=CC=C3)C(Cl)=C1,[0.9179350137710571],0.4916182,0.00040579925,0.37286982,0.0
[H][C@]1(CCCCN1C(C)=O)C(O)=O,[0.04119737073779106],0.48948282,0.00018278268,0.43555915,0.0
[H][C@]12CCCN1C(=O)C1=C2C(NC(=O)NC2=CC=CC=N2)=CC=C1,[0.128151535987854],0.48836684,0.2879205,0.5468946,0.0
CCN(CC)CCN1C(=O)C2=C(C1=O)C1=C(N([C@@H]3O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]3O)C3=C(Cl)C=CC=C13)C1=C2C2=C(N1)C(Cl)=CC=C2,[0.004379703663289547],0.48744372,0.00843648,0.5325762,0.0
CN1C(=O)CCC1(C)C,[0.035101134330034256],0.48733804,0.00015805854,0.45324683,0.0
COC1=CC2=C(C=C1OCCCN1CCCC1)N=CN=C2OC1=C(F)C2=C(NC(C)=C2)C=C1,[0.0884036049246788],0.48694798,0.17321932,0.50253516,0.0
CCNC1=CC=CN=C1N1CCN(CC1)C(=O)C1=CC2=CC(OC)=CC=C2N1,[0.16501393914222717],0.48173946,0.03333114,0.4718345,0.0
COC1=CC=C(Cl)C(=C1)C1=CC=C(NC(=O)C2=CC=NN2C)N=C1N,[0.554550051689148],0.47839692,0.037982073,0.43294427,0.0
OS(=O)(=O)ON1[C@H]2C[N@]([C@@H](CC2)C(=O)NC2CCNCC2)C1=O,[0.15634624660015106],0.4757164,0.0018647237,0.5147901,0.0
CC1=CC(=CC=C1)N1CC(CO)OC1=O,[0.6222198605537415],0.47366622,0.0024142873,0.53784734,0.0
[H][C@]1(CN(C2CCCCC2)C(=O)C1)C(=O)NC1=C(C)C(Cl)=CC=C1,[0.0015431004576385021],0.4638136,0.013924609,0.38650846,0.0
COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC,[0.6385455131530762],0.46247846,0.001026322,0.41536984,0.0
NC1(CC1)[P@](O)([O-])=O,[0.13525831699371338],0.46009284,0.00012630248,0.38216516,0.0
CN1CC2=NN=C([C@H]3CC[C@@H](CC3)OC3=NC=CC=C3)N2C2=CC=C(Cl)C=C2C1,[0.002505896845832467],0.45862153,0.0071354983,0.30556306,0.0
NC1=CC(N)=C2C(=O)NNC(=O)C2=C1,[0.2019803673028946],0.45468163,0.0015028928,0.5664761,0.0
CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC(F)=C4)C(Cl)=C3)=C(C=NC2=C1)C#N,[0.9282428026199341],0.45435005,0.7673821,0.34013742,0.0
CCN(CC)C(=O)N1CCN(C)CC1,[0.00815677735954523],0.44944558,0.00024480608,0.3005608,0.0
COC1=CC=C2C[C@@H]3N(CCC4=CC(OC)=C(OC)C=C34)CC2=C1OC,[0.4841004014015198],0.44529274,0.00019268626,0.34669256,0.0
CN(C)C(=O)[C@@H]1CCCN1C(=O)NCC1=CC=C(C=C1C)C(=O)N1CCCCC2=C1C=CC=C2,[0.6247996091842651],0.44393528,0.022642903,0.47078156,0.0
NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O,[0.0062134587205946445],0.43836194,0.052355323,0.3480313,0.0
CN1N=C2CSCC3=NN(C)C(CSC4=CC5=C(C=CC=C5)C(OCCCC5=C(N(C)C6=C5C=CC(Cl)=C6C2=C1C)C(O)=O)=C4)=C3,[0.3614816963672638],0.42592582,0.018099377,0.4250345,0.0
O=C1NCC2=C3C(NC4=CC=CC=C34)=C3NC4=C(C=CC=C4)C3=C12,[0.15610572695732117],0.424328,0.004296496,0.46613935,0.0
CC1(C)C2CCC1(C)C(=O)C2,[0.0005516701494343579],0.42222682,0.00013432687,0.3583767,0.0
NC(=N)C1=CC=C2C=C(C=CC2=C1)C(=O)NC1=CC=CC=C1,[0.963674783706665],0.4209741,0.0016494524,0.42438072,0.0
[H][C@]1(O)CN(C(C)=O)[C@@]([H])(C1)C(O)=O,[0.01508565153926611],0.420694,0.00021758612,0.380199,0.0
CC1=CC=CC(=N1)C1=NN2CCCC2=C1C1=C2C=C(C=CC2=NC=C1)C(N)=O,[0.14293955266475677],0.4164196,0.94825953,0.45380887,0.0
CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,[0.32611283659935],0.41579163,0.0029221952,0.44749042,0.0
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=C4OCCOC4=CC1=C3CN1CCN(C)CC1)C2=O,[0.5204317569732666],0.406093,0.090632744,0.37286943,0.0
CO[C@H]1CN(C[C@@H]1COC1=C2C(Cl)=CNC2=NC(NC2=CN(C)N=C2)=N1)C(=O)C=C,[0.4934675693511963],0.40450132,0.4275234,0.45159626,0.0
[H][C@]1(C)COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2C1(N)CC1,[0.005066866520792246],0.4037827,0.0020393655,0.4406736,0.0
CCC(=O)C1(CCN(C)CC1)C1=CC(O)=CC=C1,[0.042132675647735596],0.40143612,0.00039098092,0.3371234,0.0
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1,[0.2665868103504181],0.39987814,0.14491656,0.24255541,0.0
OC(=O)[C@@H]1CCCN1,[0.29612934589385986],0.39702854,0.00028685463,0.34913942,0.0
CCC1=C(NC2CCOCC2)N=C(NC2=CC=C(N3CCC(CC3)N3CCN(C)CC3)C(OC)=C2)C(=N1)C(N)=O,[0.008126062341034412],0.395427,0.15626243,0.30768546,0.0
[H][C@]1(C[C@@]2([H])O[C@](C)(N3C4=CC=CC=C4C4=C5CNC(=O)C5=C5C6=CC=CC=C6N2C5=C34)[C@]1([H])OC)NC,[0.021306492388248444],0.39518988,0.2630757,0.40094492,0.0
OC(P(O)(O)=O)P(O)(O)=O,[0.16530819237232208],0.39441687,2.341558e-05,0.36782157,0.0
NC1=NC(=O)N2CC12,[0.8715599179267883],0.3919341,0.0034750141,0.34760568,0.0
CC1(C)CCC(C)(C)C2=C1C=CC(=C2)C(=O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O,[0.05637301132082939],0.39056048,0.000212532,0.35521927,0.0
NC[C@H]1CC[C@@H](CC1)C(O)=O,[5.609797426586738e-07],0.38984245,3.7984217e-05,0.31696323,0.0
CN(C)C1CCN(CC1)C(=O)C1=CC=C(NC(=O)NC2=CC=C(C=C2)C2=NC(=NC(=N2)N2CCOCC2)N2CCOCC2)C=C1,[0.0032677100971341133],0.38965327,0.001340515,0.3663208,0.0
OB1OCCO1,[0.09717032313346863],0.37710816,5.969714e-05,0.33538818,0.0
CN1CCN(CCOC2=CC3=C(C(NC4=C(Cl)C=CC5=C4OCO5)=NC=N3)C(OC3CCOCC3)=C2)CC1,[0.01872444525361061],0.3747591,0.22556102,0.2665085,0.0
FC1=CC=C(C=C1)N1C=CC=C(C(=O)NC2=CC=C(OC3=CC=NC4=C3C=CN4)C(F)=C2)C1=O,[0.4438302218914032],0.37234163,0.025399815,0.35145086,0.0
FC(F)C1=NC2=CC=CC=C2N1C1=NC(=NC(=N1)N1CCOCC1)N1CCOCC1,[0.00043263231054879725],0.37111947,0.00198173,0.34589812,0.0
[H][C@]1(CCCN1C(=O)[C@]1([H])CCCN1)B(O)O,[0.022783273831009865],0.36730063,0.0022263275,0.25709787,0.0
CN(C)CCOc1ccc2c(c1)nc(C(N)=O)n2-c1ccc(Oc2ccccc2)cc1,[0.42175716161727905],0.36650288,0.34447175,0.36444446,0.0
COC1=C(OC)C=C2[C@@H](CN(C)CCCN3CCC4=CC(OC)=C(OC)C=C4CC3=O)CC2=C1,[0.07075488567352295],0.36552235,0.00043763072,0.33060345,0.0
CS(=O)(=O)C1=CC(NC2=NC(NC3=C(Cl)C=CC4=C3OCO4)=CC=N2)=CC=C1,[0.7561660408973694],0.36413068,0.15250428,0.34875315,0.0
COC1=CC(=C(C=C1C=C)C(=O)NC1=CC=C(C=C1)C(N)=N)C1=CC=C(N=C1C(O)=O)C(=O)NCC1CC1,[0.35673490166664124],0.36363843,0.002466449,0.39445418,0.0
COC1=CC=C2C[C@@H]3N(C)CCC4=C3C(OC3=CC5=C(CCN(C)[C@H]5CC5=CC=C(OC1=C2)C=C5)C=C3OC)=C(OC)C(OC)=C4,[0.22105422616004944],0.3577978,0.00026586402,0.305507,0.0
[H][C@]1(N)CC(=CC[C@]1([H])C1=CC(F)=C(F)C=C1F)C(=O)N1CCN2C(C1)=NN=C2C(F)(F)F,[0.7702829837799072],0.3571168,0.004208226,0.24045242,0.0
CN(C)S(=O)(=O)N1CCN(CC1)C1=CC=NC(CO)=N1,[0.10215960443019867],0.35587415,0.002124486,0.2863784,0.0
CC(C)CN1C2=C(N=CN2)C(=O)N(C)C1=O,[0.07938265055418015],0.35311043,0.0015654945,0.4141964,0.0
OC(=N)C1=CN=C2N1CCC1=CC=CC=C1C21CCNCC1,[0.04754948243498802],0.3486424,0.0022310386,0.40186974,0.0
OC(=O)C1=C2C(=C(O)N1)C1=C(NC3=C1C=CC=C3)C1=C2C2=C(N1)C=CC=C2,[0.05822563171386719],0.3477356,0.0012765706,0.4630066,0.0
O=C(N1CCN(CC1)C1CC1)C1=CC=C(CN2CCOCC2)C=C1,[0.010507984086871147],0.3470954,0.00015038633,0.26972762,0.0
CC(C)OC1=C2C(NC3=C(Cl)C=NC4=C3OCO4)=NC=NC2=CC(OCCN2CCN(CC2)C(C)=O)=C1,[0.3620030879974365],0.34441414,0.696456,0.30119053,0.0
C1OC2=C(O1)C=C(OC1=CC=NC(OC3=CC=C(C=C3)N3C=CN=C3)=N1)C=C2,[0.47248050570487976],0.3443125,0.0008582972,0.37043586,0.0
[H][C@]12CC[C@]([H])(O1)N1C3=C(C=CC=C3)C3=C4C(=O)NC(=O)C4=C4C5=C(C=CC=C5)N2C4=C13,[0.0739978551864624],0.339253,0.008785618,0.34835377,0.0
CN1C2=C(N(CCCNCC(O)C3=CC(O)=CC(O)=C3)C=N2)C(=O)N(C)C1=O,[0.10441653430461884],0.33408457,0.00988461,0.3463481,0.0
FC(F)(F)C1=CC=CC(NC2=NC(NC3=CC(NC(=O)C4CC4)=CC=C3)=NC=C2)=C1,[0.0768761932849884],0.33236113,0.059776887,0.2898101,0.0
CN1C=C(C=N1)C1=CN2N=CN=C(N3CCN(CC3)C3=NC=C(C=N3)[C@@](C)(N)C3=CC=C(F)C=C3)C2=C1,[0.045595932751894],0.33102486,0.05274067,0.36030653,0.0
COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C2N3[C@@H](OC4=C(C3=CC2=C1)C(F)=CC(=C4)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C)C1=CN=C(S1)C1CC1,[0.6886188983917236],0.33025157,0.10265604,0.34097365,0.0
CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1,[0.6799476146697998],0.3283304,0.0003751134,0.25153714,0.0
NC(N)=O,[0.1794835329055786],0.32760963,6.7674024e-05,0.40405497,0.0
N[14C](N)=O,[0.1802181750535965],0.32760963,3.581967e-05,0.40405497,0.0
FC1=C(N=CC=C1C(=O)N1CCC(CC1)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1)C(F)(F)F,[0.09082211554050446],0.3246197,0.8875937,0.24752873,0.0
CCCCCCN1C(=O)N(C)C2=C(N(C)C=N2)C1=O,[4.7942634409992024e-05],0.32428846,0.0016871996,0.32943976,0.0
NCC1=CC=C(NC(=O)C2=CC(NC3=NC=CC=N3)=C3C=C(C=CC3=C2)C(N)=N)C=C1,[0.6542118787765503],0.324138,0.22220393,0.3854578,0.0
NC(=N)C1=CC=C(NC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1,[0.4204147160053253],0.31779912,0.0062857484,0.20370892,0.0
NC1=NC(NC2=CC=C3CC[C@@H](CCC3=C2)N2CCCC2)=NN1C1=CC2=C(N=N1)C1=CC=CC=C1CCC2,[0.013398420065641403],0.31777376,0.20745847,0.34566346,0.0
COC1=CC=CC=C1C1=CNC2=C1C=C(C=N2)C1=CC(=CN=C1)C(=O)N(C)C,[0.23522138595581055],0.31668335,0.014793529,0.24478061,0.0
CC(C)(N)CO.CN1C2=C(N=CN2)C(=O)N(C)C1=O,[0.0012017275439575315],0.3115264,0.006284123,0.2530333,0.0
[H][C@]1(C[C@@]1([H])C1=CC2=CC=C(C=C2C=C1)C(N)=N)C1=CC=CC=C1,[0.8913050293922424],0.3114718,0.00043839205,0.24280675,0.0
CO[C@H]1CC[C@@H](CC1)N1C(=O)CNC2=C1N=C(C=N2)C1=CN=C(C=C1)C(C)(C)O,[0.014686491340398788],0.30757305,0.033829376,0.21061787,0.0
NC(=N)C1=CC2=C(C=C1)N=C(N2)C(O)(O)C1=NC2=C(N1)C=C(C=C2)C([NH3+])=[NH2+],[0.749369204044342],0.30733395,0.0064103417,0.30953652,0.0
FC1=CC=CC=C1NS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCN2CCC[C@@H]2C1,[0.150309756398201],0.30523756,0.0025829475,0.26927677,0.0
[H][C@]1(CSCN1)C(O)=O,[0.11970867961645126],0.30252182,5.9226953e-05,0.2304516,0.0
NC(=[NH2+])C1=CC=C2NC(=CC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-],[0.005529377609491348],0.29938203,0.035832644,0.43173617,0.0
[H][C@@]1(CC[C@](CC1)(C#N)C1=CC(OC2CCCC2)=C(OC)C=C1)C(O)=O,[0.0029292055405676365],0.29920426,0.00016937795,0.19034413,0.0
CC(C(O)=O)C1=CC(Cl)=C(C=C1)N1CC=CC1,[0.7168138027191162],0.2987329,0.0005088751,0.21206278,0.0
[H][C@](O)(CO)CN1C=NC2=C(C1=O)C(NC1=C(F)C=C(I)C=C1)=C(F)C(=O)N2C,[0.022974893450737],0.2918798,0.13441865,0.3025886,0.0
[H][C@@]1(CC[C@@]([H])(CC1)C1=CC=CN=C1)N(C1CC1)C(=O)C1=CC=C(C=C1)[C@](C)(O)C(F)(F)F,[0.02787751331925392],0.29022816,0.011136424,0.19820039,0.0
CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C,[0.07198973745107651],0.28762537,0.00011032233,0.22349663,0.0
NC(=N)N1CCC2=CC=CC=C2C1,[0.9342380166053772],0.28516,0.00073117827,0.28383365,0.0
